,[1] Accuracy,[1] Steps,[1] Time,[2] Accuracy,[2] Steps,[2] Time,[3] Accuracy,[3] Steps,[3] Time
5772,25.0,20.0,126.21904253959656,21.052631578947366,19.0,447.45598435401917,22.222222222222218,18.0,1022.4663419723512
5773,92.30769230769229,39.0,137.98528456687927,92.10526315789473,38.0,447.2081785202026,97.2972972972973,37.0,957.3304522037506
5774,31.25,16.0,121.54815912246704,86.66666666666669,15.0,450.10616993904114,78.57142857142857,14.0,815.800950050354
5775,38.46153846153847,13.0,114.10270643234252,58.33333333333334,12.0,455.1794035434723,63.63636363636363,11.0,1066.7225632667544
5776,57.894736842105274,19.0,116.54496073722841,83.33333333333334,18.0,461.0510511398315,82.35294117647058,17.0,1174.2282435894012
5777,72.77227722772277,202.0,142.71360778808594,75.12437810945273,201.0,568.8910241127013,74.5,200.0,1178.5096611976626
5778,71.56862745098039,204.0,151.1656007766724,71.92118226600985,203.0,459.08328485488886,71.78217821782178,202.0,1125.6641957759855
5779,60.465116279069754,43.0,132.5120174884796,69.04761904761905,42.0,390.6954565048218,60.97560975609756,41.0,887.0762376785277
5780,52.941176470588246,17.0,130.28969264030457,50.0,16.0,458.90654110908514,66.66666666666666,15.0,997.9887788295746
5781,40.0,20.0,136.6775152683258,63.157894736842096,19.0,433.8976879119873,83.33333333333334,18.0,962.2760047912598
5782,40.90909090909091,22.0,162.91165375709534,71.42857142857143,21.0,409.6139938831329,75.0,20.0,946.4706566333772
5783,66.66666666666666,15.0,150.2154037952423,71.42857142857143,14.0,388.3168160915375,76.92307692307693,13.0,1023.7087819576263
5784,47.5,40.0,132.78220891952517,53.846153846153854,39.0,384.95514249801636,57.894736842105274,38.0,1018.3949184417723
5785,89.58333333333334,48.0,151.50815868377688,89.36170212765957,47.0,386.0148990154266,86.95652173913044,46.0,1133.9096994400024
5786,50.0,16.0,120.85601472854614,53.33333333333334,15.0,379.1796958446503,78.57142857142857,14.0,1067.9797296524048
5788,61.53846153846154,13.0,129.4383738040924,58.33333333333334,12.0,398.4327073097229,63.63636363636363,11.0,964.1901469230652
5789,53.125,64.0,121.69483733177185,55.555555555555564,63.0,420.9200985431671,58.064516129032256,62.0,1037.913985490799
5790,59.09090909090909,66.0,125.52813577651978,58.46153846153847,65.0,465.7962429523468,64.0625,64.0,851.7316544055939
5791,54.838709677419345,31.0,121.27007746696472,66.66666666666666,30.0,455.58791613578796,72.41379310344827,29.0,864.3506445884705
5792,87.5,32.0,119.00212597846985,90.32258064516128,31.0,483.3199076652527,90.0,30.0,922.0437119007112
5793,82.6086956521739,46.0,139.95143556594851,84.44444444444444,45.0,446.35430002212524,86.36363636363636,44.0,1110.6573247909546
5794,60.465116279069754,43.0,137.39080095291138,71.42857142857143,42.0,417.1375072002411,73.17073170731706,41.0,1068.5809059143066
5795,62.7906976744186,43.0,141.0317862033844,78.57142857142857,42.0,406.4004030227661,75.60975609756099,41.0,1158.7146768569944
5796,50.0,8.0,132.00793337821958,42.857142857142854,7.0,391.1851322650909,66.66666666666666,6.0,1155.4241514205933
5797,0.0,9.0,134.13062477111816,0.0,8.0,376.2188622951508,0.0,7.0,975.1826326847076
5798,35.714285714285715,14.0,118.76833581924437,46.153846153846146,13.0,378.10621976852417,83.33333333333334,12.0,857.0970811843872
5799,71.42857142857143,28.0,119.78047680854796,92.5925925925926,27.0,394.90812277793884,88.46153846153845,26.0,1113.9266891479492
5800,54.54545454545454,11.0,114.21756148338318,50.0,10.0,390.52155208587646,88.8888888888889,9.0,1136.594349384308
5801,77.7777777777778,9.0,114.87156701087952,75.0,8.0,382.1822075843811,71.42857142857143,7.0,1087.5735447406767
5802,83.56164383561644,219.0,156.91945385932922,85.3211009174312,218.0,471.71884965896606,85.71428571428571,217.0,1202.845326423645
5803,59.375,32.0,130.75421166419986,74.19354838709677,31.0,472.6172134876251,80.0,30.0,1002.194563627243
5804,60.784313725490186,51.0,148.9819979667664,64.0,50.0,498.01673340797424,61.224489795918366,49.0,1142.5024449825287
5805,80.76923076923076,26.0,127.0199224948883,80.0,25.0,459.15743732452387,75.0,24.0,1088.4045705795288
5807,31.25,16.0,132.6586890220642,33.33333333333333,15.0,414.67802095413214,35.714285714285715,14.0,1014.4565737247467
5809,93.47826086956522,46.0,130.75483298301694,93.33333333333331,45.0,398.9440128803253,93.18181818181816,44.0,1011.1553688049316
5810,57.14285714285714,56.0,146.708753824234,60.0,55.0,388.9660873413086,57.407407407407405,54.0,1170.6981282234192
5811,67.85714285714286,56.0,148.24946236610413,67.27272727272727,55.0,406.6479597091675,74.07407407407408,54.0,1126.6119210720062
5812,40.0,10.0,139.7724885940552,55.555555555555564,9.0,380.3335072994232,62.5,8.0,965.5197811126708
5813,90.19607843137257,51.0,142.8302628993988,88.0,50.0,402.3863520622253,83.6734693877551,49.0,870.399715423584
5814,45.0,40.0,147.7265245914459,58.97435897435898,39.0,393.8638877868652,68.42105263157895,38.0,1130.9413976669314
5815,52.631578947368425,38.0,121.65167260169984,72.97297297297297,37.0,402.2228362560272,69.44444444444444,36.0,1148.0987811088562
5816,71.7948717948718,39.0,124.61556792259216,84.21052631578947,38.0,385.1205494403839,78.37837837837837,37.0,1179.5617160797121
5817,57.14285714285714,14.0,119.63090872764587,53.846153846153854,13.0,465.5622732639313,75.0,12.0,1149.6105077266693
5818,6.666666666666668,15.0,122.30283665657043,64.28571428571429,14.0,419.963057756424,38.46153846153847,13.0,1142.4807620048525
5819,63.157894736842096,19.0,122.6966347694397,77.7777777777778,18.0,476.5371308326721,64.70588235294117,17.0,1015.8682525157927
5820,36.66666666666666,30.0,123.95937418937685,58.620689655172406,29.0,440.9158499240875,60.71428571428571,28.0,938.9262845516204
5821,69.23076923076923,13.0,126.22426080703735,75.0,12.0,445.2386255264282,81.81818181818183,11.0,1050.84521484375
5822,39.285714285714285,28.0,127.27537846565248,48.148148148148145,27.0,430.0056669712066,53.846153846153854,26.0,1102.7931208610537
5823,41.66666666666667,12.0,135.02397775650022,63.63636363636363,11.0,469.14997911453247,60.0,10.0,1079.9059484004974
5824,30.76923076923077,13.0,123.90619421005249,25.0,12.0,425.86737656593317,45.45454545454545,11.0,1139.31906914711
5825,64.70588235294117,17.0,121.57072877883913,62.5,16.0,423.8269398212433,53.33333333333334,15.0,1171.1754314899445
5826,40.0,20.0,122.43519163131714,63.157894736842096,19.0,475.9037528038025,77.7777777777778,18.0,1170.467936038971
5827,41.53846153846154,65.0,132.80617427825928,46.875,64.0,397.925092458725,50.79365079365079,63.0,881.2830352783203
5828,23.07692307692308,39.0,130.09839510917664,26.315789473684212,38.0,431.014536857605,35.135135135135144,37.0,1037.8116660118103
5829,53.33333333333334,15.0,136.12264204025269,64.28571428571429,14.0,475.83343529701233,69.23076923076923,13.0,1024.2147598266604
5830,58.1081081081081,74.0,144.9671318531036,56.164383561643845,73.0,458.7415943145752,63.88888888888889,72.0,1121.6291635036466
5831,34.21052631578947,38.0,142.96661567687988,54.05405405405406,37.0,431.060998916626,58.33333333333334,36.0,1127.8083021640778
5832,73.80952380952381,84.0,145.29948210716248,72.28915662650603,83.0,459.1570086479187,78.04878048780488,82.0,1185.5065870285036
5833,50.0,12.0,124.39745736122131,36.36363636363637,11.0,422.81848168373114,30.0,10.0,1049.5750322341921
5834,85.36585365853658,41.0,127.04949402809143,82.5,40.0,468.4590582847595,87.1794871794872,39.0,1043.3606719970703
5835,48.57142857142857,35.0,126.49542427062988,55.88235294117647,34.0,443.0864887237549,66.66666666666666,33.0,910.0624628067017
5836,0.0,11.0,124.98196458816528,20.0,10.0,400.6360356807709,77.7777777777778,9.0,1169.9631044864655
5837,40.90909090909091,22.0,127.64879441261292,38.095238095238095,21.0,433.0951313972473,40.0,20.0,1232.2687668800356
5838,72.2222222222222,18.0,143.112637758255,52.941176470588246,17.0,443.0089910030365,81.25,16.0,1231.4867358207705
5839,72.2222222222222,18.0,139.9253168106079,70.58823529411767,17.0,440.90074396133423,81.25,16.0,1133.2110016345978
5841,83.33333333333334,12.0,144.7739679813385,81.81818181818183,11.0,438.73175573349,100.0,10.0,867.5663352012634
5842,33.33333333333333,12.0,152.23831748962402,0.0,11.0,471.5656955242157,30.0,10.0,1057.0728306770322
5843,7.142857142857142,14.0,140.0674877166748,61.53846153846154,13.0,426.4146137237549,50.0,12.0,861.6583664417267
5844,82.92682926829268,41.0,160.61531186103818,87.5,40.0,454.73377346992487,84.61538461538461,39.0,1139.325581550598
5845,85.29411764705883,34.0,131.05257081985474,84.84848484848484,33.0,405.19822931289673,87.5,32.0,1191.1869351863859
5846,61.36363636363637,44.0,147.2971472740173,69.76744186046511,43.0,414.0719389915466,71.42857142857143,42.0,1178.5340206623075
5847,88.23529411764706,34.0,171.9370837211609,87.87878787878788,33.0,448.51612186431885,90.625,32.0,1169.475005865097
5848,90.9090909090909,33.0,184.21347975730896,90.625,32.0,459.48710703849787,90.32258064516128,31.0,1202.6650674343111
5849,27.777777777777782,18.0,178.45907354354858,35.29411764705883,17.0,442.77900123596186,18.75,16.0,1181.3211133480072
5850,71.42857142857143,21.0,186.872713804245,75.0,20.0,436.1919431686402,78.94736842105263,19.0,1200.3791768550873
5851,31.818181818181817,22.0,191.0558226108551,71.42857142857143,21.0,453.8660984039306,60.0,20.0,1023.212061882019
5852,64.28571428571429,14.0,172.70161938667297,69.23076923076923,13.0,470.3275880813599,50.0,12.0,968.7442860603333
5853,65.85365853658537,41.0,164.01273059844968,67.5,40.0,476.92052817344666,79.48717948717949,39.0,1119.2731425762177
5854,76.66666666666667,30.0,161.89497518539432,89.65517241379311,29.0,455.69067358970636,82.14285714285714,28.0,1091.3243024349213
5855,38.70967741935485,31.0,154.99402523040771,46.66666666666666,30.0,455.1324336528778,58.620689655172406,29.0,1096.9238481521606
5856,63.88888888888889,36.0,161.18895411491394,80.0,35.0,476.0773727893829,79.41176470588233,34.0,999.4488368034364
5857,63.04347826086957,46.0,164.23243975639343,64.44444444444444,45.0,453.8600506782532,63.63636363636363,44.0,966.117835521698
5858,38.095238095238095,21.0,171.4752948284149,75.0,20.0,420.43672561645513,89.47368421052632,19.0,986.7264747619628
5859,57.14285714285714,35.0,153.5617918968201,55.88235294117647,34.0,521.702321767807,60.60606060606061,33.0,873.2013955116272
5860,29.75206611570248,121.0,182.29256796836853,29.16666666666667,120.0,504.56719422340393,33.61344537815126,119.0,1208.9975938796995
5861,68.96551724137932,58.0,146.83695244789126,68.42105263157895,57.0,446.16392040252686,69.64285714285714,56.0,1066.1627490520475
5862,62.5,32.0,156.0490989685059,83.87096774193549,31.0,470.3355958461762,83.33333333333334,30.0,1129.6671929359434
5863,94.54545454545456,55.0,165.28887271881104,94.44444444444444,54.0,451.1691863536835,94.33962264150944,53.0,1187.513488531113
5864,55.00000000000001,40.0,143.84129548072815,66.66666666666666,39.0,426.0168311595917,57.894736842105274,38.0,1131.3804144859316
5865,52.17391304347826,46.0,132.30212998390198,51.11111111111111,45.0,459.76052713394165,54.54545454545454,44.0,1192.952476978302
5866,69.04761904761905,42.0,134.89819526672363,73.17073170731706,41.0,395.7067420482636,82.5,40.0,1183.9560282230375
5867,89.71193415637859,243.0,177.53872227668762,87.19008264462809,242.0,467.5202207565308,88.79668049792532,241.0,1327.0121626853945
5868,40.0,15.0,166.77506756782532,78.57142857142857,14.0,472.8357651233673,69.23076923076923,13.0,1021.0067391395568
5869,45.45454545454545,11.0,153.8105359077454,40.0,10.0,399.9813430309296,44.444444444444436,9.0,1159.1168522834778
5870,36.17021276595745,47.0,154.11994695663455,43.47826086956522,46.0,476.77339267730713,42.22222222222222,45.0,1194.977107048035
5871,65.78947368421053,38.0,195.3813531398773,70.27027027027027,37.0,495.45057559013367,72.2222222222222,36.0,1214.8639941215515
5872,86.7924528301887,53.0,153.4766082763672,88.46153846153845,52.0,570.4997305870056,84.31372549019608,51.0,1207.2637658119204
5873,73.33333333333333,30.0,139.5342435836792,79.3103448275862,29.0,531.3008618354796,78.57142857142857,28.0,1160.2062749862669
5874,72.72727272727273,44.0,140.36759948730472,76.74418604651162,43.0,468.5282011032105,78.57142857142857,42.0,1102.3790907859802
5875,81.81818181818183,11.0,139.42456841468808,90.0,10.0,537.0698919296265,88.8888888888889,9.0,973.4165122509004
5876,61.70212765957447,47.0,162.30933666229245,52.17391304347826,46.0,569.2522277832031,73.33333333333333,45.0,919.0039567947388
5877,83.33333333333334,12.0,142.34042954444885,81.81818181818183,11.0,549.0533800125122,80.0,10.0,1147.6627490520475
5879,70.45454545454545,44.0,169.9989953041077,62.7906976744186,43.0,543.4130349159242,64.28571428571429,42.0,850.395352602005
5880,71.42857142857143,28.0,189.70754742622373,70.37037037037038,27.0,523.3228681087494,69.23076923076923,26.0,1150.6012048721311
5881,56.25,48.0,167.7178010940552,63.829787234042556,47.0,506.16730999946594,63.04347826086957,46.0,1183.2116041183474
5882,75.0,20.0,190.4715886116028,73.68421052631578,19.0,626.954464673996,83.33333333333334,18.0,887.7899503707886
5883,45.45454545454545,11.0,189.53585314750669,40.0,10.0,506.35435962677,33.33333333333333,9.0,1176.8598635196684
5884,50.0,16.0,190.0783584117889,60.0,15.0,514.1919324398042,85.71428571428571,14.0,1198.7781732082367
5885,64.58333333333334,48.0,169.1542546749115,59.57446808510638,47.0,439.22329139709467,67.3913043478261,46.0,996.6930062770844
5886,79.33579335793358,271.0,182.12880730628967,79.25925925925927,270.0,540.0873775482179,81.41263940520444,269.0,1164.484318733215
5887,50.0,24.0,159.21156787872312,69.56521739130434,23.0,426.6683495044708,54.54545454545454,22.0,888.5018804073334
5888,74.07407407407408,27.0,158.20643973350525,73.07692307692307,26.0,429.4548547267914,72.0,25.0,1075.9260048866272
5889,73.58490566037736,53.0,196.77101039886475,80.76923076923076,52.0,447.4251940250397,84.31372549019608,51.0,1246.8298540115354
5890,62.85714285714285,35.0,198.7207145690918,67.64705882352942,34.0,458.2183380126953,60.60606060606061,33.0,1213.7463488578794
5891,35.29411764705883,17.0,157.52870082855225,37.5,16.0,476.21012783050537,46.66666666666666,15.0,1213.798123836517
5892,78.57142857142857,56.0,148.60467147827146,81.81818181818183,55.0,448.9393465518952,85.18518518518519,54.0,1141.496877908707
5893,93.33333333333331,15.0,135.46236491203308,85.71428571428571,14.0,441.5676038265228,84.61538461538461,13.0,1013.554705619812
5894,41.66666666666667,12.0,141.70480990409848,27.27272727272727,11.0,386.57584500312805,50.0,10.0,928.6575083732604
5895,0.0,9.0,150.35909056663513,0.0,8.0,381.133807182312,28.57142857142857,7.0,1173.4480240345
5896,61.111111111111114,18.0,162.30136466026306,76.47058823529412,17.0,444.3088181018829,75.0,16.0,1042.2311134338381
5897,50.0,22.0,166.72548937797546,57.14285714285714,21.0,423.07088446617126,65.0,20.0,1008.066394329071
5898,51.78571428571429,56.0,154.8970820903778,52.72727272727272,55.0,406.05480933189386,61.111111111111114,54.0,1163.2275269031525
5899,33.33333333333333,12.0,158.0478174686432,54.54545454545454,11.0,400.3332986831665,80.0,10.0,1153.6374039649966
5900,29.629629629629626,27.0,171.71760225296018,46.153846153846146,26.0,487.68429493904114,56.00000000000001,25.0,1104.4966192245483
5901,79.36507936507937,63.0,187.45724081993103,77.4193548387097,62.0,519.3955399990082,77.04918032786884,61.0,1119.2744691371918
5902,50.0,16.0,162.7398388385773,73.33333333333333,15.0,469.39299726486206,42.857142857142854,14.0,965.3210146427156
5903,61.29032258064516,62.0,155.70809555053708,67.21311475409836,61.0,517.6272420883179,78.33333333333333,60.0,978.8762183189392
5904,21.73913043478261,23.0,156.91896939277652,36.36363636363637,22.0,433.3213450908661,9.523809523809524,21.0,1109.9401161670683
5905,68.8888888888889,45.0,166.36962580680847,72.72727272727273,44.0,457.4636101722717,81.3953488372093,43.0,1229.394983291626
5906,50.0,42.0,156.13702273368838,56.09756097560976,41.0,453.1602518558502,57.49999999999999,40.0,1225.6947858333588
5907,95.83333333333334,48.0,158.2002477645874,97.87234042553192,47.0,490.97639870643616,95.65217391304348,46.0,1168.8868906497955
5908,84.44444444444444,45.0,148.16153407096863,86.36363636363636,44.0,435.0354564189911,90.69767441860463,43.0,1098.0647451877594
5909,37.5,24.0,157.882993221283,60.86956521739131,23.0,486.83904099464417,59.09090909090909,22.0,1137.0156404972074
5911,50.0,12.0,186.68410515785217,36.36363636363637,11.0,507.5188338756561,60.0,10.0,1219.791481256485
5912,21.428571428571427,14.0,172.0452744960785,23.07692307692308,13.0,409.8278303146362,16.666666666666664,12.0,1165.3059782981873
5913,32.432432432432435,37.0,164.45315504074097,50.0,36.0,456.4211621284485,51.42857142857142,35.0,977.5019941329956
5914,91.66666666666666,24.0,156.18192601203918,95.65217391304348,23.0,471.82853841781616,100.0,22.0,1114.8942284584043
5915,74.07407407407408,27.0,159.37763929367063,76.92307692307693,26.0,479.8956689834595,80.0,25.0,1215.3147673606873
5916,66.66666666666666,48.0,182.34105467796329,74.46808510638297,47.0,496.68872475624084,78.26086956521739,46.0,1233.7576224803925
5918,92.30769230769229,13.0,146.32515978813169,83.33333333333334,12.0,490.22734642028814,81.81818181818183,11.0,1248.842021942139
5919,60.0,45.0,161.6530258655548,65.9090909090909,44.0,422.88267827033997,65.11627906976744,43.0,1179.7046597003934
5920,69.56521739130434,23.0,143.06114482879642,63.63636363636363,22.0,540.6175832748413,80.95238095238095,21.0,1140.2192833423615
5921,47.61904761904761,21.0,140.8823709487915,55.00000000000001,20.0,477.082724571228,57.894736842105274,19.0,868.1790196895599
